"_id"	"notificationEntry"	"titelHashed"	"textLength"	"date"
"373"	"com.skype.raider"	"db569978fbf0f1e05f1a67762c028c34994dbf39"	"4"	"1456994819124"
"374"	"com.skype.raider"	"da39a3ee5e6b4b0d3255bfef95601890afd80709"	"26"	"1456994829442"
"375"	"com.skype.raider"	"da39a3ee5e6b4b0d3255bfef95601890afd80709"	"26"	"1456994829516"
"376"	"com.skype.raider"	"e91cc1a2f330c5d95a1d86eb3c876d7beda716ce"	"33"	"1456994844785"
"377"	"com.skype.raider"	"db569978fbf0f1e05f1a67762c028c34994dbf39"	"24"	"1456994844818"
"378"	"com.skype.raider"	"e91cc1a2f330c5d95a1d86eb3c876d7beda716ce"	"33"	"1456994881578"
"379"	"com.skype.raider"	"db569978fbf0f1e05f1a67762c028c34994dbf39"	"47"	"1456994881624"
"380"	"com.skype.raider"	"e91cc1a2f330c5d95a1d86eb3c876d7beda716ce"	"33"	"1456994899635"
"381"	"com.skype.raider"	"db569978fbf0f1e05f1a67762c028c34994dbf39"	"22"	"1456994899711"
"382"	"com.skype.raider"	"db569978fbf0f1e05f1a67762c028c34994dbf39"	"74"	"1456995379299"
"383"	"com.skype.raider"	"db569978fbf0f1e05f1a67762c028c34994dbf39"	"74"	"1456995379368"
"384"	"com.skype.raider"	"db569978fbf0f1e05f1a67762c028c34994dbf39"	"263"	"1456995497979"
"385"	"com.skype.raider"	"db569978fbf0f1e05f1a67762c028c34994dbf39"	"263"	"1456995498058"
"386"	"com.skype.raider"	"85c13a7a55c182243cf9459096523a651026f354"	"105"	"1456997530613"
"387"	"com.skype.raider"	"85c13a7a55c182243cf9459096523a651026f354"	"105"	"1456997530663"
"388"	"com.skype.raider"	"85c13a7a55c182243cf9459096523a651026f354"	"105"	"1456997530776"
"389"	"com.skype.raider"	"db569978fbf0f1e05f1a67762c028c34994dbf39"	"74"	"1456999479818"
"390"	"com.skype.raider"	"db569978fbf0f1e05f1a67762c028c34994dbf39"	"74"	"1456999479922"
"391"	"com.skype.raider"	"db569978fbf0f1e05f1a67762c028c34994dbf39"	"10"	"1456999872565"
"392"	"com.skype.raider"	"db569978fbf0f1e05f1a67762c028c34994dbf39"	"10"	"1456999872649"
"393"	"com.skype.raider"	"db569978fbf0f1e05f1a67762c028c34994dbf39"	"17"	"1456999887540"
"394"	"com.skype.raider"	"db569978fbf0f1e05f1a67762c028c34994dbf39"	"17"	"1456999887595"
"395"	"com.skype.raider"	"db569978fbf0f1e05f1a67762c028c34994dbf39"	"13"	"1457001516263"
"396"	"com.skype.raider"	"db569978fbf0f1e05f1a67762c028c34994dbf39"	"13"	"1457001516409"
"397"	"com.skype.raider"	"db569978fbf0f1e05f1a67762c028c34994dbf39"	"106"	"1457003112810"
"398"	"com.skype.raider"	"db569978fbf0f1e05f1a67762c028c34994dbf39"	"106"	"1457003112958"
"399"	"com.twitter.android"	"fc2c365fe94f7756520f603565e69071b3cd0f18"	"46"	"1457010794717"
